,text
375,"It's an incredibly exciting time for #Sheffield with inward investment conversations at an all time high, several large #developments in progress or being planned, and now an image has been released showing what #HS2 could do to the area &gt; https://t.co/1AK9vCJqNM #SDP18 https://t.co/ui4eI81PcX"
376,CALLING ALL #TALENTED INFRASTRUCTURE DESIGN ENGINEERS!\nInterested in working on #HS2 related #infrastructure projects?\nWant to work with one of the UK��s better #engineering consultancies? #CalcoJobs #NowHiring #TopJobs https://t.co/8d5QCySvXl https://t.co/zKKgAwdzWM
378,Pleased to have been involved in this strategically important purchase by @HomesEngland as part of the wider  @CheshireEast #HS2 delivery strategy #partnershipworking https://t.co/Y5DEtmO7aD
379,A ��once in a century�� vision to transform Piccadilly Station in #Manchester and the surrounding area has been unveiled in preparation for #HS2: https://t.co/pMJrVkO43P
380,"Can we look forward to the day when our #motorways and #highways become quiet, hardly used, byways thanks to the spread of fast #internet? I don't think so. #HS2"
381,"HS2 Public Meeting - Thursday 14th June 2018 from 6.30pm - ATC, HS2 Amersham Action Group &amp; HS2 Ltd - Latest HS2 Updates  - Spaces LIMITED! #Amersham #community #HS2 BOOK YOUR SPACE! (unfortunately we are unable to accept requests for spaces via Facebook or Twitter) https://t.co/28EPAdVrlH"
384,"#hs2 #Crewe station? Those BS pictures of utopian caf�� culture have no relationship to the busy road, overlooking b&amp;q, the Crewe Arms, a car park n loads of takeaways that is the reality of Crewe station. Proper class. Because Nantwich Road is so busy u can't even escape quickly. https://t.co/43EEvSnzrN"
385,Absolutely-indeed all that #HS2 will do is increase the gravitational pull of London; better to build cross country railways https://t.co/6RuPuz6y2h
388,"Well, he's failed at the first hurdle already!  4.1 As sole shareholder in #HS2 Ltd the Secretary of State also has specific shareholding responsibilities that include ? Ensuring that HS2 Ltd is guided and monitored in the public and taxpayer interest. https://t.co/01nFDvuY2p"
390,Good to see that in the latest framework document that they have made provision for winding up HS2 - why would they do that if they intend to see it all through to completion ? #HS2 https://t.co/HLmpyd1S3Y
392,#HS2 contract labour costs for February buried in transparency data https://t.co/6bTYoA1kZx via @CityAM\n\n#HS2Ltd criticised for the way it accounts for its Labour Costs in the April 2018 #UKGov data
394,"#Sheffield #HS2 station vision revealed: https://t.co/jyxO5ROWSQ via @RTMNews\n\nHere we go again, another #Crewe HS2 type proposal to hype up the plans for a new station without giving any indication of the cost of the project or who is to pay for it."
396,Ambitions plans to demolish the Chesterfield Hotel and create a major transport hub linked to #HS2 in #Chesterfield 'could bring ?330m to the regional economy'\nhttps://t.co/rIIb5cXzGP https://t.co/GlDtAImNM5
400,An exciting opportunity for your #business! Would you like to tap in to potential contracts for #HS2 and other public sector contracts? Find out more here: https://t.co/Cjgv69gErv @wlv_uni @BSCentres #getgrowing https://t.co/2imVhiRfiY
402,Great to see that the @unibirmingham is planning for growth alongside the wider rail industry in the West Midlands #HS2 #railways #startup https://t.co/k0GRJ6Q0KQ
406,"The #rail industry is 'already feeling effects of skills investment' from #HS2, and there's plenty more to come: https://t.co/izbuuUKt8D https://t.co/VSLfhlDiAX"
407,"did you know? #solihull is home to #landrover and will be the hub of the uk's next revolution in transport with #birminghamairport, #midlandsmetro tram network and the uk's motorway set up to be connected with #hs2."
409,Very few members of staff who deal with the public have been with #hs2 for longer than 6mths. One told me people leave due to the stress of meeting people like us. And we are stressed by the whole project.... https://t.co/BD5mwG9iiU
417,"#Darlington station could see an upgrade for #HS2 services, as Transport Secretary Chris Grayling says it is on his 'serious to do' list: https://t.co/DuWk6ya44B https://t.co/6bCozx9b4u"
420,"#EveningStandard: ""Trains will soon run 24 hours a day across UK, #NetworkRail boss says"" https://t.co/Y0qkjybEIs\n\nWould this apply to #HS2 #MarkCarn ?"
422,Have you read our latest report? Fast-Tracking Prosperity in the North West and Midlands talks about how #HS2 will transform communities across the country. Read it now: https://t.co/ZYah0nTnWn https://t.co/VKwVTb6e6P
423,"A video reminder of what we do, why it's important and the hard work we now face to ensure we can provide the best possible care to the collies who need us, your support is much appreciated. #HS2 https://t.co/AWCnKziDqx"
424,"1/2 Hey is this a sign of more favouritism for the South of England over the rest? On #HS2 Phase 1 ?40m is to be spent on compensating communities and businesses along 143 miles of track, equal to ?279,720 per mile. However on Phase 2a of the track, 95 miles, ?5m"
425,Attending @Infrarail today? Stop by stand E18 with PACE Networks to view our range of #HS2-ready solutions from Bonomi and Rebosio: https://t.co/HlgtmX2Ga7 \n\n#Infrarail2018 #exhibition #event https://t.co/4AatyJIEtI
427,A very productive start to the day at this mornings @RIBA #WestMidlands Regional Council meeting.\n\n#CityofCulture #CommonwealthGames2018 #StirlingPrize #HS2 #MetroExtension #BigCityPlan #Architecture https://t.co/YwS0BLEEYJ
431,"SME Sector Deal Consultation Workshop &amp; iRail 2018 hosted by @MidlandsRail in May, plus AGM &amp; Porterbrook Supplier Conference in June. Register to attend these superb industry events here https://t.co/ZCFVa8422K #rail #HS2  #YoE #NoE2018 #SMEs #Derby"
432,Meeting the challenge of keeping travel disruption to a minimum in a fast-changing region: https://t.co/6fRtuq7U95 #HS2 https://t.co/AsmLQA1tqZ
433,https://t.co/w0orOQU2L2\nI doubt #HS2 has any private backing even now. What is obvious is that in addition to construction costs additional shed loads of cash are being pd to people affected &amp; for regeneration to try &amp; make route work. https://t.co/adNRT9dgjV
434,In the May 2018 'Incentivising Innovation' issue of @therailengineer yours truly on p.68 - #HS2 scores #sustainable with #BREEAM - https://t.co/w75ID9SyA9\n#highspeedrail https://t.co/uXz00aU7Gz
435,Manchester in 30 years? A window into the future @BennettsAssocs Manchester studio today! #MayfieldMCR #northcampus #hs2 #model https://t.co/jQ0a15B872
436,"ministers stupid, same distance in #Austria, travel time cut from 2 to 1 1/4 hrs, Linz-Vienna, no new line, only adjustments, straightening line, a few tunnels, AND MUCH MUCH CHEAPER! and ready NOW! #HS2 https://t.co/kja183lEz4"
437,"Recently announced as Chair of National College for High Speed Rail, Alison Munro is preparing the workforce for #HS2. Got questions for her? She'll be speaking at #buyyorkshire - register here: https://t.co/9Z6AA7suIt"
438,Total set up all the way since beginning of year....Only thing saving May is local elections....she needs a result! If she goes......hard to see anything keeping #hs2 #NorthernPowerhouse alive! https://t.co/wkTrdmtog7
440,"Recently announced as Chair of National College for High Speed Rail, Alison Munro is preparing the workforce for #HS2. Got questions for her? She'll be speaking at #buyyorkshire - register here: https://t.co/9Z6AA7suIt"
444,#BurtonGreen #Warwickshire - @HS2ltd #HS2 are holding a drop-in surgery on Monday 14th May! See below for more details: https://t.co/eyjbvclcdo
446,"Between Sept-Dec 2017, we spoke with residents/groups in #Euston #NW1 area about how best to use funding available from #HS2 Ltd to improve and create local green space. FYI The final consultation report is now online: https://t.co/4Q6wPeNMUM @camdentalking https://t.co/pA8cEtaiiR"
447,"#HS2 fly-thru - notice it's filmed from Brum to London, we know what way they think business will be flowing https://t.co/WPUV0QiDcj #StopHS2"
448,An exciting opportunity for your #business! Would you like to tap in to potential contracts for #HS2 and other public sector contracts? Find out more here: https://t.co/oMicYEdGNc @wlv_uni @BSCentres #getgrowing https://t.co/wX2PU0JO4I
449,Great news - well done to our utilities team! #HS2 #infrastructure #utilities #rail #BWB_Rail #Birmingham @bwbconsulting https://t.co/aBpmQGKP3j
451,Major projects such as #HS2 and the extension of the Midland Metro are set to transform the city-region. But how can businesses make the most of these exciting developments? https://t.co/LAw4t0iNE5 #transport #infrastructure https://t.co/90E4ljlEx5
453,https://t.co/PESNIX2QHC #HS2 are getting rather worried about recruiting but have come up with the jolly wheeze of using the disabled and ex prisoners to build it https://t.co/MXJUg0NjxK
454,"Walking past some of the very early works, I'm wondering whether to blog the #HS2 works as they happen through my part of the world. Not from a particular position -I sit on the fence- but in an SWA Newton (Google him if you don't recognise the name) documentary sense."
459,"Divide &amp; Rule : Londoner TELLS Yorkshire to keep divided,build #HS2 to London &amp; spend only on Leeds/Sheffield - Yorkshire knows unity &amp; focus on all Cities,Towns &amp; Villages with education, HS Broadband, better E-W trains  https://t.co/gfDjGhUhWh via https://t.co/f7WyxMsN7O"
460,"On Friday, @The_IoD is hosting an #HS2 and UKC Solihull Breakfast. Featuring Mark Thurston, CEO of @HS2ltd and representatives from @WestMids_CA, @SolihullCouncil and @UGCSolihull discussing opportunities around the region. \nBook your place at https://t.co/iqDHYJq5rG"
461,"On Friday, @The_IoD is hosting an #HS2 and UKC Solihull Breakfast. Featuring Mark Thurston, CEO of @HS2ltd and representatives from @WestMids_CA, @SolihullCouncil and @UGCSolihull discussing opportunities around the region. \nBook your place at https://t.co/55Wo9gtePP https://t.co/Suzw76SPRs"
462,"On Friday, @The_IoD is hosting an #HS2 and UKC Solihull Breakfast. Featuring Mark Thurston, CEO of @HS2ltd and representatives from @WestMids_CA, @SolihullCouncil and @UGCSolihull discussing opportunities in the region. \nBook your place at https://t.co/2bHj9kGMRX https://t.co/6dFHckyjjm"
463,Academic study finds that high-speed rail projects are often among the worst examples for cost overruns and demand overestimation https://t.co/PASemc9fPY #HS2
465,"Dame Cheryl Gillan:To ask the Secretary of State for Transport, what the reasons were for notices relating to work on High Speed Two in Birmingham being sent to residents in Scotland https://t.co/5tmQcie3jt #HS2"
466,An exciting opportunity for your #business! Would you like to tap in to potential contracts for #HS2 and other public sector contracts? Find out more here: https://t.co/JfQENxqkvK @wlv_uni @BSCentres #getgrowing https://t.co/BH6o8ZHZPs
471,Osborne's #HS2 #M25 Slip Roads Team have been shortlisted for an award in the ��Team of the Year�� category as part of the @ICE_London Civil #Engineering Awards 2018 in association with SNC-Lavalin/Atkins https://t.co/DCeKsc5t80 #infrastructure https://t.co/V2vUrSIRTn
480,"Recieved your #HS2 public information events leaflet? To save you searching, the nearest to #Didsbury is on Sat 7th July 12pm-5pm at MEA central, M14 6PL https://t.co/ETVwMrUyCn"
481,Read the #HS2 @HS2ltd #GroundInvestigation booklet what different #GI surveys and tests are on the https://t.co/kncv18uz8O website here: https://t.co/BXXkT15RPE
482,ICYMI: Yesterday we called for a national commitment to a high speed #rail network across the country by 2050 to reconnect Britain and end its high-speed rail deficit. https://t.co/C5NKUUH6Fg #HighSpeedRail #HS2 https://t.co/H82hkSibPA
483,Find out what different #GroundInvestigations do and how! @HS2ltd #HS2 #Warwickshire #GI #Surveys https://t.co/BXXkT15RPE https://t.co/MwaKo23P8O
484,"On the 7th June, Mark Lomas from HS2 will be presenting to the @RCEAssoc Midlands branch on the importance of diversity in Rail and why it matters. We look forward to seeing you there! Registration is via https://t.co/2WkPSXsQ0H #Diversity #HS2 #Engineering https://t.co/YWjPC4M25r"
485,"HS2 has only sent a handful of letters out to residents of Erewash, please share far &amp; wide. #HS2 #Erewash #Toton #LongEaton #Sandiacre #Trowell #Sawley https://t.co/5A7p18mJu4"
486,"Very sad to hear of death of Stephen Plowden, stalwart @camdengp transport campaigner since the 1970s. He was my running mate in my first election, in 2006, and was very patient with my enthusiasm.  Instrumental in @TheGreenParty policy of opposing #HS2"
487,"During @NoiseActionWeek our hydrogen fuel cell light towers which are virtually silent in operation, are being used by @CostainGroup and @SkanskaUKplc to provide security lighting onsite where they are carrying out enabling works for @HS2ltd #hydrogen #HS2 https://t.co/snMADOAsLf"
490,"More than 400 firms across the West Midlands have won contracts in #HS2's supply chain, just in the first phase of the new high-speed rail network's evolution.  Read more at https://t.co/pBNKy5Bvhv via @ExpressandStar"
491,"More than 400 firms across the #WestMidlands have won work in the #HS2 supply chain, with plenty more opportunities to come: https://t.co/NILj49zqZb"
494,If proposals to bring #HS2 to #Macclesfield go ahead the town centre could be 'transformed' according to business leaders from the region &gt; https://t.co/EYW8d31OYW #HS2EGC18 https://t.co/AE9o6kh7Er
496,"Book a free place on @FTB_law's seminar in Birmingham - HS2 Compensation : practical issues, with @RichardHoney, @JamesPereiraQC &amp; others #law #hs2 #RealEstate #property #planning #environment #Birmingham #midlands #RAILWAYS https://t.co/z0r6zdrKnn https://t.co/TAa8XDL7WL"
499,Work worth ?200 million to begin at Derby train station later this year ~ Book your space at the breakfast briefing to find out more and ask questions of those delivering the scheme: https://t.co/GqOWONZ021 #rail #Derby #HS2 #SMEs #supplychain
500,Public information events in Leeds offering more details on plans for #HS2 to take place in June and July. Event details at https://t.co/vUieHYhk4a @HS2ltd
501,PLANTWORX and RAILWORX speed ahead �C Show collaboration announced https://t.co/YNbNqhEZfq #plantworx2019 #railworx2019 #eastofenglandarena #exhibition #construction #HS2 #engineering
502,PLANTWORX and RAILWORX speed ahead �C Show collaboration announced https://t.co/RDEoWE8d1U #plantworx2019 #railworx2019 #eastofenglandarena #exhibition #construction #HS2 #engineering (via Twitter https://t.co/yEM2kCb94d) https://t.co/9rViNF1NFJ
504,"Hearing from Liz Peace CBE,  the biggest client in London #oldoakparkroyal crossrail connects to #HS2 onto to the Midland Interchange in 34mins @WSP_UK @ACE_Updates we will create a whole new community! https://t.co/o9hB32UEKT"
506,"#HS2 has agreed to lower the height of a viaduct, at Kings Bromley, which will help to mitigate noise on the Trent &amp; Mersey Canal. Find out more: https://t.co/QMBvDKA2Ue https://t.co/7IPKtHY3MP"
507,Goes without saying that high speed #rail lines would enhance the #Economy to unprecedented levels &amp; that the implementation of the #HS2 project is a promising start to the bold statement.
509,Another desperate attempt to get people excited about high speed rail. All we want is reliable rail services with free wi-fi and tickets at affordable prices. #hs2 https://t.co/jEkGK5Q6Xk
510,Whole of UK ��should have high-speed rail by 2050�� https://t.co/MxhwLjsYT6 via @GovOpps @greengauge21 @transportgovuk @HS2ltd #HS2 #Transport #Infrastructure
511,"We've already spent ?2.3 bn on #HS2 and not one bit of track has yet been laid. See #NusratGhaniMP's reply to a written #Parliamentary question @ https://t.co/LGCtoodIUt\n\nShe is Parliamentary Under-Secretary (#DepartmentforTransport / #DfT),"
514,"When #HS2 was first announced, we were told that it was an EU link for the East and West bounds of the Empire. \nNow we're told it's to boost our Economy (How?) and leading #Brexit opponent, Lord Adonis, is Chair of the National Infrastructure Commission, overseeing it"
515,'Make #HS2 an X not a Y' - think tank calls for major expansion national expansion of high speed rail plans - https://t.co/j3Rj8fgoT0 https://t.co/Mo6odjX6ZH
517,#HS2 chief executive Mark Thurston: HS2 would be integrated into the East Coast and West Coast main lines .......  dramatically cutting journey times between north and south. https://t.co/GjErdS1lq0
519,HS2 must be ��X-shaped�� to bring high-speed services to left-behind regions https://t.co/yUEuij31v5\n#hs2 #rail #railnews https://t.co/WqrjM4SUft
521,Attending the multi council  #HS2 Strategy Board meeting (28 members) I��m not a member just observing on the biggest infrastructure ever in my constituency! #Broxtowe #NG9 #NG16
526,Proposals for #HS2 to be 'X' shaped would see new section from Birmingham to Bristol via #Cheltenham \n\nhttps://t.co/3e0JtLCdGZ https://t.co/B8j205xG5c
529,#HS2 community information event to be held in #Crewe https://t.co/Cd9eXQBzdC\n\n3 events 1 in Crewe in July and 2 elsewhere in #Cheshire in June are to held.. Read the article for more details ow actually where and when
531,"1/2 Does this plan to link the #HS2 station at #Toton to #Nottingham via a Train and a Tram link make sense? ""Meeting puts trams on track"" https://t.co/Xh4TW8sgcz"
532,The #HS2 Woodland Fund is a ?5m scheme to plant 7 million new trees and shrubs along the route of the project: https://t.co/1nPaTjGOuh https://t.co/t54mopnIBs
534,Can��t agree more and #HS2 is passing my house 10 miles away. But locally we have 1970��s rolling stock and my market town has 1 train per hour either way.  Fix the branch routes.....not another London-to-not-many-places line. https://t.co/3Q1LIPYHvP
536,No trains in or out of #StPancras as police deal with trespasser on the line. High Speed train from #Kent has been held outside St Pancras for well over an hour. Avoid if possible. #HS2 #Canterbury https://t.co/WHTJUUUJwD
537,"Further extension to the wider UK of #HS2 could provide the 'rocket fuel' needed to drive #economic growth and provide a boost in jobs, housing and more, says a leading #transport think-tank &gt; https://t.co/nA5kXzL9ep #HS2EGC18 https://t.co/QcRcScbi6D"
543,Decisions about infrastructure are not either or decisions. Just because we need 1 (eg #hs2) doesn��t mean we should accept not having another (eg trans Pennine rail).
547,It's day 2 at the @Infrarail show at @ExCeLLondon! Come and speak to our team on stand C61 to learn more about our range of #rail and #structural #products. #HS2 #Infrarail2018 @TensarInsights https://t.co/NxTN9VjV2l
548,The Shadow Cabinet Office minister John Trickett has quizzed the government over its refusal to release details of their financial risk assessment of Carillion over the award of #HS2 contracts.' More here from Construction News in the link . https://t.co/wUV291II6q
549,"?? We are urging members to exercise their vote in tomorrow��s elections �C as the region prepares to enter a crucial period encompassing #Brexit, #HS2 and the Commonwealth Games. #brumvotes18\n\nRead more ?? https://t.co/PEH302nHTw https://t.co/iyHwuTRvXB"
550,"One of the key wins are interim payments to be made every three months, six months or annually following a claim for compensation if land is temporary possessed: #hs2 https://t.co/HBJxp8gVSz"
551,"True to form the anti #hs2 brigade cherry pick some examples of restricted business travel. Meanwhile, out there the roads and trains are clogged. The #internet has minimal affect. It enables more #travel."
552,Well the #HS2 project is testament to how far behind the curve we are. Typical dated #technology investment in the #UK. We innovate to great lengths over here but very rarely do these solutions go live in public services and our cities #SmartCity #IoT @Fisher85M https://t.co/5zwQjjHinB
556,"Responsible for controversial #HS2, Alison Munro CBE will be talking about the importance of diversity and preparing a skilled workforce for the future of rail - hear more at #buyyorkshire! https://t.co/9Z6AA7suIt"
557,An exciting opportunity for your #business! Would you like to tap in to potential contracts for #HS2 and other public sector contracts? Find out more here: https://t.co/j9gfVlEDxu @wlv_uni @BSCentres #getgrowing https://t.co/a6f11AZHfx
558,#Birmingham is ready to capitalise on the regeneration and economic growth opportunities that #HS2 will bring to the Curzon Street area: https://t.co/xrLvmkxAqc @WMGrowth @BhamCityCouncil https://t.co/YwpNcTqSjk
561,The #NFU has secured a number of crucial victories for its members affected by Phase 2a of #HS2! ??\nhttps://t.co/utCASUwZfH https://t.co/0spenpTcgv
564,"#HS2 will be more than just a railway, it will be a catalyst for growth in our region. More at https://t.co/Ur9jOCtRcF @WMGrowth @HS2ltd https://t.co/kJ0Rzp6i2R"
565,"#HS2 will be more than just a railway, it will be a catalyst for growth in our region. Read more at https://t.co/TrSiXpBqjS @WMGrowth @HS2ltd https://t.co/xGm7VJJwGZ"
569,"Want to ask questions about #HS2? We've got Alison Munro speaking at #buyyorkshire on diversity, the future of rail and all things #HS2! Sign up here: https://t.co/BCL6f7YkYp #Conference #BuyYorkshire"
572,#Costain combining innovative technologies with our project targets to support excellence in delivery of the greatest projects to meet the national needs of #UK. #HS2 #Costain #improvinglives #HighSpeed2 #HSRIL #Innovation @HighwaysEngland #MIDAS #smartinfrastructure #technology https://t.co/FEIDRP72bQ
573,��East midlands hub to London in 52 minutes. It eill help companies from East Midlands region to stand out in the global market�� #fit4hs2 #hs2 #businessgrowth #eastmidlands #derby #nottingham
575,Getting involved with #HS2 readiness event in conjunction with @EMC_Policy @EMC_Chris as their trusted #Healthandsafety advisors @qdosconsulting
576,"Learning about #HS2 procurement at the #Fit4HS2 supplier readiness event. @geasononline provide training in construction and low carbon sectors, E&amp;D &amp; #mentalhealthawareness that fit alongside HS2 procurement requirements"
577,#journorequest Looking to speak to someone today in person or over phone to discuss HS2 plans to build near the EMAS headquarters and what this could mean. Anyone with an opinion welcome! #emas #strelley #local #hs2 #disruption #cbjjournos
578,Delegates learning about #HS2 procurement at the #Fit4HS2 supplier readiness event this morning @EMC_Policy @EMChamberNews https://t.co/2JcTFC59jr
579,The World As We Know It!!: Part 1: The National Planning Policy Framework (NPPF) https://t.co/hbBpIW3g8V ��\nWe can all make a small difference!\n@TheWoodlandTrust #HS2 #NPPF #NaturalFloodBarrier #SaveAncientTrees\n@ClimateChangeNF @DefraUKGov @EnvAgency @Greenpeace @WorldWildlifeF https://t.co/LbAui4uXUN
581,"Ambitious plans to unlock 17,000 new homes in #Nottinghamshire, #Derbyshire, and #Derby connected to #HS2 growth zones has moved a step closer: https://t.co/8dSMzfA2sN https://t.co/ZCJH9VSYFK"
583,"Needs a bit of TLC does #Crewe station, and maybe the #HS2 hub work will address some of that. But the old buildings and roof still have much charm :- ) https://t.co/mbA0fTy5Ez"
584,"Prime waterfront location on the historic canals of #StokeonTrent with listed bond warehouse basement and right next to soon-to-be #HS2 connected Stoke station, exciting to be involved in discussion with the market around just what should replace #SwiftHouse \n#Stokeisontheup https://t.co/5Wrppu8g26"
585,Delivering #HS2 is essential to the ?350m #regeneration of #Leeds city centre and so many other places around the country: https://t.co/Cvgfnfw0Rs
588,"Need fast, economical and proven solutions for your #HS2 project? Visit https://t.co/iTNLmizpzl to find out how we can help you reduce construction time and cost of temporary works. #rail #geogrid #construction https://t.co/2geqnlErma"
592,"Responsible for controversial #HS2, Alison Munro CBE will be talking about the importance of diversity and preparing a skilled workforce for the future of rail - hear more at #buyyorkshire! https://t.co/9Z6AA7suIt"
595,"Pushing #HS2 East via M18 compromises the primary ambitions for #TfN #NPR adding circa 75 miles of additional rail development (cost) into the combined HS2 / NPR scheme. A HS2 route west of the M1 through Sheffield Victoria, which S Yorks want, better facilitates NPR integration. https://t.co/IIonPd4Y5V"
596,Very good interview with Adonis. You should advise him to keep away from railways it��s his blind spot. #hs2 #eastcoast https://t.co/VRiQSyB42j
598,"Huge number. Provide a quality service and passengers will use it. For the UK, #HS2 will hopefully increase capacity and competition.. https://t.co/4qdMRsshnJ"
601,"For anyone who has not witnessed the #HS2 Hybrid Bill SC process, it is rather like listening to Vogon poetry. There were in fact quite a few 'ordinary' people petitioning P1 They were treated brusquely by the SC - who were later 'honoured' https://t.co/0xIYIZ7V1P"
604,#HS2 is seeking skilled individuals to fill new #research vacancies. Could one of them be you? https://t.co/okKYeZBCXK https://t.co/pu7iksc54v
605,"Crewe railway station ""is unlikely to be able to accommodate"" all the extra passengers expected due to #HS2 unless major changes are made - says a document sent to MPs by @CheshireEast which I've seen: https://t.co/H59tlHfN9F"
606,If proposals to bring #HS2 to #Macclesfield go ahead the town centre could be 'transformed' according to business leaders from the region &gt; https://t.co/EYW8d31OYW #HS2EGC18 https://t.co/8DRPIG215H
610,"Local people need the construction skills to fill jobs being created by an increase in house building, and major infrastructure projects like #HS2. Our #ConstructionFutures event Friday will see expert speakers and panellists discuss how to meet this skills gap. @wlv_uni @andy4wm https://t.co/17KPDoX1pw"
611,"-@maggiepagano WRONG"" #UK clueless about big projects, talk more than forty years about new #airport, #HS2 cud hv been done by now, same distance in #Austria was upgraded without new line, from 2 hrs to 1 hr 15 mins (Linz-Vienna),"
614,"6 sites added to 'Central index -- numbers 10 to 15:\nhttps://t.co/blWSrmlUX6\n\nHS2 exploratory work now commenced near Brackley.\n\nFull walking route is here:\nhttps://t.co/JIF1labsFG\n\nIt's your ""Last Chance (HS)To See"" -- enjoy them while you can!\n#StopHS2 #HS2 #Ramble #walking"
623,And the tunnel from London on Phase 1 has been brilliantly designed to come out at the very top of a hill in the Chilterns AONB. #hs2 https://t.co/49QnssE3BW
626,"#HS2 drop-in consultation event - Crewe to #Manchester &amp; #Wigan route;\n8th June: 2 �C 8pm; Doubletree by Hilton Hotel Manchester �C Piccadilly, One Piccadilly Place, 1 Auburn St, Manchester M1 3DG https://t.co/BSFnX7zTD9"
627,"#HS2 drop-in public consultation event; #Crewe to #Manchester &amp; #Wigan route; 2nd July; 2 �C 8pm; Culcheth Sports Centre, Charnock Road, #Culcheth (between #Warrington &amp; Wigan), WA3 5SH #unprotectedsites\n\nDetails: https://t.co/Kk5trelPK8 https://t.co/ehRHe3uV2i"
628,Talking Major Infrastructure projects for the UK Mark Thurston  #HS2  Barry White Transport for the North and John Holland-Kaye  #Heathrow #UKTIS @transportTimes @travwriters #travelblogger https://t.co/IjmojfXfYz https://t.co/n2X9sjzhty
629,"Read about the #environmental benefits of our hydrogen fuel cell #lighting tower when it comes to air, noise and light #pollution published by the @ConEquipAssocia  the same day Defra launched its Clean Air Strategy. #hydrogen #cleanair #HS2 \nhttps://t.co/RgZMe6atiE https://t.co/7toJ2a2beD"
630,"HS2 Interchange Station Area Event an opportunity to find out more about HS2 work in the area. Drop in and talk to us on 5th June from 10 - 2pm @ The Garden Room, Melbicks (Wyevale) Garden Centre Chester Road B46 3HY #HS2"
631,#NorthWarwickshire #Coleshill - #HS2 @HS2ltd are holding an #InterchangeStation event in Solihull on Tuesday 5th June! See below for more details. Follow our page for reminders and updates on events affecting #Warwickshire https://t.co/tPk3LpSS8m
632,#HS2 @HS2ltd are going to be holding 30 drop-in events in June and July with #HS2 employees and #Contractors to talk about emerging designs! Follow our page to keep updated with event dates and times! #Warwickshire #NorthWarwickshire #WCC #Events
633,"A growth zone based around #HS2 in #Nottinghamshire and #Derbyshire is set to create 17,000 new homes: https://t.co/8dSMzfA2sN https://t.co/th9hsnjkiE"
634,Find out how we have seen our market share grow within the rail sector: https://t.co/xs02tSRPoj\n#rail #rollingstock #HS2 #railinfrastructure https://t.co/88tz5MTZu5
637,"Jim Cunningham on Department for Transport, at TheyWorkForYou : Total expenditure on #HS2 in the period from 2009-10 to 2016-17 was ?2.3bn. https://t.co/cxUTMyTqhF"
638,Just unearthed that #HS2 will be publishing ��new information��\nregarding Phase 2b on June 4th. Same info will be shared at various public events. Info to include location of construction sites and realignment of major roads. Meaningful engagement...? \n\nhttps://t.co/5sQfeiElxS
641,How to turn an empty unit in to a temporary exhibition space... We've partnered with @SkanskaUKplc to make use of this vacant #Hs2 building in #EustonStation... So hyped to welcome you to the first installation on May 28th ?? https://t.co/dzTyTbtoGV
643,"Thanks for this info Sarah. The #HS2 event on the latest news about how HS2 will affect the #Measham area, both in it's construction and operation, will be held in the #MeashamLeisureCentre on  Thursday,12/7/18 from 2pm to 8pm. https://t.co/bMmWrIo423"
649,"Great to announce this @noiseactionweek that our hydrogen fuel cell light towers which are virtually silent in operation, are being used by @jmurphyandsons as a solution to reducing noise pollution whilst they carry out utility diversion works for @HS2ltd  #hydrogen #HS2 https://t.co/694fa0j6nT"
650,"""#HS2 Select Committee Announce Decisions on Petitioning on Phase 2a https://t.co/AOjvC3ILNK via @StaffordshireCC\n\nHow these decisions affect #Staffordshire"
653,"More than 400 companies across the West Midlands, about 50% of which are SMEs, have been awarded contracts in the #HS2 supply chain https://t.co/w0qpp9v6M1 @HS2ltd"
656,"'What lies ahead for the #UK #construction industry in the wake of #Carillion?' - interesting article from @ConstructionGL covering #housebuilding, #infrastructure, #HS2, #technology and the big one - #Brexit https://t.co/L3McnNCM1d #WednesdayWisdom https://t.co/3xXK6rkJoc"
658,#HS2 are seeking`private funding models' to help finance phase 2 of their project. A hybrid bill for this phase will also be prepared and developed by Summer 2018 see Glenigan ID 12016346 for more info #construction
661,High Speed Rail (#HS2) https://t.co/Gq3sxFma95 The page on @WildlifeTrusts new website. @Lancswildlife officers hope to meet with HS2's contracted ecologists about # Manchester &amp; #Wigan routes some time next month.
663,think tank warns that 18 trains per hour is something that 'has not been achieved with high-speed rail anywhere to date' #HS2  https://t.co/7ZJiUAhKta
664,"As #HS2 chief exec Mark Thurston says private finance could play a role in phase 2 of project, it is worth pointing back to this by our MD Mark Lunn: https://t.co/Z91CQOmsgB"
665,"Much as the #Hyperloop technology sounds amazing, let's get some #HS2 trains up and running first... walk before running and all that. https://t.co/gx41X2a31b"
666,#HS2 teams will visit various locations along the Phase 2b route to talk to people about how the design of Britain��s new high speed #railway is progressing. The new line will play a crucial role in rebalancing Britain��s economy https://t.co/0EKOl2iG9X #rail #infrastructure https://t.co/Kz2HND42cM
667,An exciting opportunity for your #business! Would you like to tap in to potential contracts for #HS2 and other public sector contracts? Find out more here: https://t.co/hFYHjgoPBQ @wlv_uni @BSCentres #getgrowing https://t.co/BbcNvqPCLi
668,"This is an opportunity to view and discuss the emerging plans with members of the HS2 team,  including HS2's proposals for the location of the construction sites. - https://t.co/x7RKeMi77L. #HS2 #SouthYorkshire #doncasterisgreat #rotherhamiswonderful #barnsleyisbrill #railway https://t.co/HdBEd8s6Yu"
